,Longitude,Latitude
1360,37.685,37.84
1361,38.49,38.086
1362,37.436,38.043
1363,37.687,37.768
1364,37.175,37.473
1365,37.209,37.456
1366,37.849,38.105
1367,37.964,37.925
1368,35.999,36.164
1369,35.984,36.029
1370,37.444,38.067
1371,37.65,37.781
1372,38.655,38.134
1373,38.242,38.291
1374,36.376,37.886
1375,37.118,37.417
1376,36.652,37.838
1377,36.951,38.072
1378,38.059,38.214
1379,35.933,36.263
1380,37.075,37.325
1381,36.904,37.348
1382,36.955,37.399
1383,38.578,38.131
1384,36.391,38.121
1385,36.626,37.887
1386,37.209,37.52
1387,36.926,37.409
1388,37.256,37.471
1389,37.877,37.819
1390,36.868,38.11
1391,37.827,37.99
1392,36.851,37.403
1393,36.55,38.135
1394,36.853,37.06
1395,38.168,38.124
1396,37.307,37.59
1397,37.721,37.767
1398,37.808,38.118
1399,36.07,36.193
1400,38.113,38.222
1401,37.817,38.146
1402,36.59,37.865
1403,38.018,37.953
1404,36.937,38.084
1405,37.952,38.307
1406,38.206,38.108
1407,38.441,38.105
1408,35.952,36.115
1409,37.237,37.55
1410,36.61,38.061
1411,36.548,38.034
1412,37.352,38.066
1413,37.528,37.937
1414,37.38,37.588
1415,37.103,37.587
1416,38.341,38.061
1417,36.556,37.806
1418,38.611,38.136
1419,37.403,38.06
1420,36.769,37.278
1421,36.887,37.447
1422,37.169,37.562
1423,37.438,37.744
1424,38.52,38.143
1425,36.652,37.867
1426,37.007,38.102
1427,37.757,37.85
1428,36.536,36.942
1429,45.2,38.504
1430,36.586,38.084
1431,37.693,37.776
1432,37.487,38.023
1433,36.096,36.258
1434,37.941,38.191
1435,37.635,37.798
1436,37.486,37.702
1437,37.654,37.997
1438,38.146,37.994
1439,36.365,37.816
1440,37.835,38.02
1441,36.609,38.052
1442,37.47,37.949
1443,38.015,38.164
1444,37.788,38.106
1445,38.26,38.294
1446,35.979,36.127
1447,36.339,37.884
1448,36.856,37.341
1449,36.762,37.16
1450,36.316,37.947
1451,36.619,37.864
1452,38.625,38.171
1453,38.427,38.171
1454,36.92,38.113
1455,36.909,37.454
1456,36.59,38.14
1457,37.576,38.012
1458,38.212,38.343
1459,37.825,38.179
1460,36.891,38.0
1461,37.189,38.03
1462,37.235,37.455
1463,36.949,37.422
1464,38.202,38.105
1465,36.502,36.847
1466,37.434,37.581
1467,37.849,37.818
1468,37.851,38.057
1469,36.09,36.259
1470,36.364,36.318
1471,38.134,38.246
1472,38.236,38.077
1473,36.589,37.436
1474,37.176,37.517
1475,36.769,37.21
1476,36.959,37.158
1477,36.596,37.99
1478,36.801,37.331
1479,36.287,38.025
1480,37.866,38.135
1481,37.301,37.587
1482,37.456,38.004
1483,37.906,37.903
1484,37.909,38.148
1485,37.804,38.108
1486,37.856,37.885
1487,35.918,35.361
1488,36.856,37.252
1489,38.528,38.112
1490,36.586,37.994
1491,37.558,38.144
1492,36.476,38.04
1493,37.822,38.087
1494,36.464,38.041
1495,37.008,37.15
1496,36.453,38.001
1497,38.692,38.204
1498,38.528,38.16
1499,38.527,38.149
1500,37.436,37.743
1501,37.456,38.082
1502,36.917,37.123
1503,37.615,38.013
1504,40.393,39.119
1505,37.575,37.979
1506,37.446,37.69
1507,36.202,37.849
1508,37.256,38.052
1509,36.498,36.806
1510,36.625,37.995
1511,38.451,38.088
1512,38.141,38.019
1513,35.974,36.221
1514,38.129,38.134
1515,36.7,37.143
1516,36.488,37.981
1517,36.426,38.021
1518,37.871,37.82
1519,36.489,38.006
1520,37.804,38.077
1521,38.219,38.324
1522,36.301,37.914
1523,36.778,38.192
1524,37.188,37.454
1525,36.469,38.023
1526,36.585,37.967
1527,38.105,38.244
1528,36.291,37.93
1529,38.398,38.077
1530,37.128,38.068
1531,38.166,37.951
1532,36.643,37.868
1533,37.827,38.104
1534,37.241,38.066
1535,36.592,37.973
1536,37.177,37.404
1537,37.814,37.854
1538,36.889,37.364
1539,37.0,37.309
1540,37.424,38.072
1541,38.433,38.001
1542,37.481,38.007
1543,38.27,38.104
1544,37.339,37.623
1545,37.884,38.162
1546,36.583,38.057
1547,36.879,37.359
1548,36.468,38.039
1549,40.876,38.59
1550,42.777,40.99
1551,36.308,37.964
1552,36.636,37.143
1553,37.05,38.171
1554,36.608,37.834
1555,36.557,38.095
1556,37.494,38.387
1557,36.895,37.369
1558,38.699,38.206
1559,36.142,37.324
1560,36.323,37.949
1561,37.091,37.288
1562,38.691,38.184
1563,36.256,37.941
1564,38.551,38.138
1565,38.086,38.186
1566,37.0,42.0
1567,36.081,36.092
1568,38.287,38.31
1569,40.314,38.494
1570,36.141,36.294
1571,36.896,37.318
1572,38.499,38.137
1573,38.627,38.234
1574,38.679,38.213
1575,38.562,38.206
1576,38.489,38.107
1577,40.119,39.127
1578,35.918,36.188
1579,36.909,37.169
1580,40.735,39.912
1581,37.162,37.454
1582,37.577,38.02
1583,36.893,38.1
1584,38.688,38.192
1585,36.942,37.166
1586,38.223,38.23
1587,37.219,38.169
1588,36.636,38.083
1589,37.517,38.021
1590,36.758,38.055
1591,37.307,38.036
1592,36.363,37.973
1593,36.071,36.172
1594,40.032,38.759
1595,36.615,37.834
1596,37.852,38.135
1597,36.361,37.944
1598,37.109,37.502
1599,36.106,36.102
1600,36.367,38.237
1601,38.757,38.327
1602,38.639,39.963
1603,35.918,36.213
1604,36.635,37.841
1605,38.087,38.184
1606,36.886,37.332
1607,37.382,38.029
1608,36.206,36.829
1609,37.781,38.086
1610,36.384,37.987
1611,38.006,38.209
1612,36.444,37.928
1613,38.313,38.275
1614,36.745,36.979
1615,38.498,38.117
1616,36.552,38.07
1617,39.501,38.525
1618,37.891,38.179
1619,36.821,37.204
1620,40.602,39.723
1621,40.638,39.725
1622,37.873,38.137
1623,36.573,38.085
1624,37.602,38.006
1625,37.941,38.192
1626,35.619,37.65
1627,37.623,38.027
1628,36.622,37.827
1629,38.696,38.16
1630,37.684,38.018
1631,37.939,37.926
1632,36.317,37.874
1633,36.4,37.014
1634,37.388,38.043
1635,36.262,37.837
1636,37.852,38.188
1637,35.844,36.336
1638,37.986,38.868
1639,38.195,38.255
1640,37.668,38.075
1641,37.02,37.4
1642,36.573,38.038
1643,36.355,38.044
1644,37.785,38.033
1645,36.57,37.068
1646,36.291,36.545
1647,36.788,37.321
1648,36.398,36.738
1649,38.082,38.855
1650,38.319,38.327
1651,38.407,37.977
1652,36.209,36.294
1653,43.767,41.123
1654,36.258,36.938
1655,36.593,38.119
1656,39.47,38.485
1657,37.402,37.685
1658,37.724,38.089
1659,37.807,38.109
1660,36.461,38.118
1661,40.452,38.522
1662,35.988,36.234
1663,39.641,38.464
1664,37.141,37.536
1665,37.556,38.008
1666,36.423,37.982
1667,38.014,38.239
1668,36.933,37.452
1669,38.37,38.073
1670,36.1,36.217
1671,37.277,38.124
1672,38.236,38.067
1673,37.418,38.689
1674,37.86,38.14
1675,37.294,38.006
1676,37.671,37.967
1677,38.405,38.082
1678,38.36,38.085
1679,37.006,37.457
1680,36.79,37.324
1681,36.574,38.071
1682,36.621,37.874
1683,38.239,38.273
1684,38.696,38.203
1685,36.411,38.03
1686,36.638,37.074
1687,38.377,38.081
1688,36.644,37.924
1689,37.605,37.962
1690,36.821,38.125
1691,38.202,38.022
1692,37.174,37.463
1693,37.232,37.537
1694,36.106,36.239
1695,37.075,37.341
1696,37.193,37.519
1697,36.002,35.75
1698,37.651,38.068
1699,37.839,38.051
1700,36.956,38.136
1701,38.516,38.127
1702,37.456,37.811
1703,35.868,36.242
1704,37.389,38.067
1705,36.584,38.074
1706,38.342,37.02
1707,36.471,37.986
1708,36.906,37.173
1709,38.168,37.972
1710,37.291,37.582
1711,37.722,37.989
1712,36.594,38.05
1713,36.283,37.874
1714,36.567,38.044
1715,37.44,38.07
1716,36.366,37.976
1717,37.484,38.341
1718,36.671,37.838
1719,38.128,38.199
1720,36.31,37.951
1721,38.068,38.226
1722,37.093,37.35
1723,37.042,37.406
1724,36.532,38.086
1725,38.228,37.917
1726,37.842,37.863
1727,36.925,37.158
1728,38.174,38.25
1729,37.746,38.032
1730,37.018,37.311
1731,38.585,38.052
1732,37.159,37.174
1733,39.649,38.2
1734,42.146,41.906
1735,36.504,38.034
1736,36.3,37.846
1737,36.536,38.038
1738,36.738,37.403
1739,38.638,38.184
1740,37.704,37.754
1741,37.97,38.188
1742,36.062,36.254
1743,37.968,38.202
1744,36.603,37.052
1745,37.926,38.184
1746,36.492,37.97
1747,39.74,38.652
1748,36.487,38.103
1749,36.659,37.862
1750,36.518,38.117
1751,38.173,38.075
1752,36.436,38.025
1753,38.634,38.247
1754,38.196,37.967
1755,38.537,38.133
1756,37.92,37.931
1757,38.653,38.142
1758,36.914,37.338
1759,36.597,37.849
1760,40.151,39.158
1761,36.568,36.678
1762,38.469,38.01
1763,36.646,37.999
1764,36.767,37.202
1765,37.174,37.473
1766,36.023,36.261
1767,37.562,37.94
1768,36.311,37.969
1769,38.557,38.201
1770,36.584,38.025
1771,37.674,37.788
1772,36.222,37.863
1773,36.206,36.312
1774,37.814,38.337
1775,36.669,38.031
1776,38.54,38.181
1777,38.619,38.217
1778,37.241,37.545
1779,39.97,38.709
1780,38.144,38.248
1781,36.639,37.852
1782,36.746,38.113
1783,36.425,38.146
1784,37.675,37.809
1785,36.534,36.907
1786,37.324,37.586
1787,36.154,36.757
1788,36.993,37.156
1789,36.876,37.405
1790,37.994,37.918
1791,36.736,37.137
1792,36.65,38.075
1793,38.061,37.936
1794,36.714,36.971
1795,36.739,37.238
1796,38.107,38.001
1797,38.526,38.104
1798,36.566,36.936
1799,38.511,38.109
1800,36.649,37.856
1801,36.426,37.986
1802,37.825,37.793
1803,36.777,38.026
1804,37.84,38.149
1805,36.59,37.982
1806,38.455,38.067
1807,36.185,37.909
1808,35.994,36.223
1809,42.234,41.819
1810,37.563,38.168
1811,37.853,38.054
1812,38.071,38.205
1813,36.72,37.403
1814,36.921,37.397
1815,37.529,37.973
1816,36.826,37.325
1817,36.227,36.422
1818,36.452,38.027
1819,36.584,37.992
1820,37.814,38.104
1821,36.469,38.071
1822,40.04,38.719
1823,36.64,37.868
1824,36.598,38.027
1825,37.022,37.463
1826,38.235,38.252
1827,36.466,38.042
1828,40.155,38.774
1829,36.474,36.641
1830,37.135,37.467
1831,36.05,36.234
1832,37.325,38.016
1833,36.459,38.068
1834,37.531,38.02
1835,40.416,38.534
1836,36.677,37.816
1837,37.412,38.089
1838,36.628,37.006
1839,36.201,36.972
1840,36.052,36.299
1841,37.277,37.552
1842,39.066,38.234
1843,36.907,37.386
1844,39.492,38.483
1845,36.552,37.875
1846,37.463,38.003
1847,36.116,36.411
1848,36.576,36.957
1849,37.092,37.509
1850,36.62,37.899
1851,36.316,37.13
1852,37.706,37.782
1853,38.045,37.875
1854,37.054,37.506
1855,37.212,38.2
1856,38.539,38.162
1857,36.368,36.469
1858,36.339,37.901
1859,37.039,37.321
1860,36.532,38.159
1861,38.223,38.278
1862,38.684,38.189
1863,36.926,37.156
1864,36.305,36.001
1865,37.968,37.859
1866,38.476,38.108
1867,37.891,38.086
1868,36.056,35.989
1869,36.543,38.071
1870,37.485,38.0
1871,35.95,36.363
1872,36.549,38.092
1873,37.861,37.887
1874,36.094,36.258
1875,37.258,37.539
1876,35.949,36.173
1877,37.676,37.815
1878,37.872,38.056
1879,37.029,37.495
1880,36.939,38.075
1881,36.938,37.155
1882,36.041,36.167
1883,37.161,37.501
1884,38.146,38.294
1885,36.042,36.297
1886,38.157,38.245
1887,37.861,37.883
1888,36.586,36.967
1889,37.808,38.296
1890,37.216,37.31
1891,36.711,37.164
1892,36.874,37.4
1893,37.357,38.036
1894,38.642,38.185
1895,36.559,36.838
1896,37.641,38.005
1897,38.608,38.202
1898,38.356,38.089
1899,38.184,37.993
1900,37.729,38.074
1901,36.461,38.03
1902,36.564,36.84
1903,36.258,37.835
1904,37.91,38.122
1905,37.777,38.1
1906,36.609,37.958
1907,38.523,38.151
1908,37.951,38.052
1909,35.889,36.304
1910,38.57,38.161
1911,36.458,36.837
1912,35.626,35.279
1913,37.366,38.152
1914,36.541,37.989
1915,35.988,36.237
1916,38.168,38.134
1917,37.777,38.128
1918,36.966,42.014
1919,36.459,38.043
1920,37.241,38.119
1921,38.154,37.967
1922,36.602,37.007
1923,36.111,37.708
1924,36.051,36.121
1925,37.668,38.027
1926,36.886,37.373
1927,37.04,37.374
1928,38.171,38.161
1929,37.092,37.286
1930,37.109,37.969
1931,37.203,38.079
1932,37.139,37.381
1933,36.675,37.104
1934,37.36,38.218
1935,38.392,38.089
1936,38.615,38.1
1937,37.689,37.85
1938,37.069,37.286
1939,38.099,37.956
1940,35.654,35.218
1941,38.686,38.227
1942,36.871,37.361
1943,37.768,37.375
1944,36.342,37.99
1945,36.298,37.861
1946,36.538,38.085
1947,36.725,38.105
1948,38.186,37.969
1949,36.479,38.052
1950,37.522,37.994
1951,36.841,37.391
1952,36.301,37.95
1953,36.561,38.011
1954,36.604,38.032
1955,38.248,38.274
1956,38.572,38.098
1957,36.481,36.788
1958,36.379,37.951
1959,36.313,37.92
1960,36.605,38.013
1961,37.62,37.313
1962,36.733,37.209
1963,36.672,37.881
1964,37.468,37.99
1965,36.539,37.774
1966,37.717,37.685
1967,37.449,38.004
1968,36.009,37.029
1969,37.941,38.193
1970,38.474,38.086
1971,35.885,36.323
1972,35.973,36.252
1973,37.451,38.059
1974,36.956,37.157
1975,36.924,37.116
1976,36.236,36.283
1977,36.635,37.863
1978,36.255,36.428
1979,36.919,37.138
1980,38.437,38.125
1981,37.795,38.09
1982,36.926,37.264
1983,37.17,37.449
1984,42.172,41.888
1985,38.55,38.136
1986,36.568,38.084
1987,36.469,36.717
1988,36.474,38.067
1989,36.973,37.453
1990,37.754,38.066
1991,36.616,37.892
1992,36.611,38.092
1993,36.722,37.164
1994,37.619,37.751
1995,38.182,38.012
1996,36.626,37.965
1997,36.266,37.843
1998,38.572,38.143
1999,36.665,38.129
2000,37.536,38.002
2001,37.391,38.008
2002,35.891,36.04
2003,37.559,37.758
2004,39.752,38.934
2005,36.603,38.124
2006,37.503,38.0
2007,37.826,37.827
2008,38.487,38.126
2009,36.802,37.301
2010,37.903,38.051
2011,37.945,37.806
2012,37.627,37.988
2013,38.539,38.145
2014,36.406,38.113
2015,37.644,38.025
2016,38.088,38.811
2017,36.352,37.869
2018,38.123,38.182
2019,36.599,37.014
2020,37.684,38.041
2021,35.978,36.171
2022,39.92,38.692
2023,36.637,37.062
2024,36.607,36.916
2025,36.658,38.06
2026,37.066,37.333
2027,36.955,38.105
2028,37.691,38.048
2029,36.455,38.022
2030,37.693,38.035
2031,37.704,38.039
2032,36.732,37.221
2033,36.636,38.055
2034,38.262,38.294
2035,36.078,36.273
2036,37.377,38.317
2037,37.685,38.051
2038,36.275,36.342
2039,36.59,37.831
2040,36.362,37.965
2041,36.811,38.099
2042,36.341,37.883
2043,36.613,38.064
2044,36.045,36.987
2045,35.972,36.254
2046,37.844,38.076
2047,38.79,38.205
2048,37.815,38.289
2049,38.652,38.093
2050,38.452,38.091
2051,36.071,36.038
2052,37.736,38.082
2053,36.537,38.01
2054,38.683,38.204
2055,36.19,35.985
2056,37.191,38.081
2057,36.094,36.092
2058,37.535,38.427
2059,37.79,38.109
2060,37.705,38.024
2061,36.96,37.271
2062,36.632,37.802
2063,38.484,38.088
2064,38.352,38.074
2065,36.557,38.049
2066,36.562,38.026
2067,37.088,38.137
2068,36.363,37.904
2069,37.437,38.438
2070,36.409,37.902
2071,37.776,38.098
2072,37.434,37.677
2073,36.643,37.863
2074,37.535,38.015
2075,36.762,38.056
2076,38.254,38.303
2077,38.674,38.158
2078,37.148,38.043
2079,37.809,38.124
2080,37.455,38.026
2081,36.343,37.894
2082,36.558,38.029
2083,39.507,38.546
2084,36.002,36.175
2085,37.818,38.052
2086,36.028,36.25
2087,38.587,38.158
2088,36.692,38.155
2089,37.461,38.108
2090,36.579,38.101
2091,38.422,38.089
2092,36.597,37.787
2093,37.774,38.092
2094,38.408,38.031
2095,38.677,38.19
2096,36.32,37.868
2097,40.752,39.924
2098,37.985,38.024
2099,37.901,37.919
2100,37.844,37.75
2101,35.937,36.248
2102,36.602,37.952
2103,37.642,37.998
2104,36.392,37.814
2105,36.739,37.402
2106,38.286,38.273
2107,36.476,38.292
2108,37.871,38.109
2109,36.656,37.924
2110,36.375,38.267
2111,37.788,38.12
2112,38.585,38.276
2113,35.878,36.134
2114,36.539,36.929
2115,37.853,38.122
2116,37.166,37.445
2117,38.646,38.153
2118,38.189,37.943
2119,36.685,37.16
2120,36.401,37.981
2121,37.455,38.389
2122,36.349,37.891
2123,36.718,38.133
2124,38.101,38.204
2125,37.425,38.006
2126,36.207,36.344
2127,38.136,38.176
2128,35.842,36.201
2129,36.331,37.92
2130,36.369,37.875
2131,36.479,36.897
2132,38.37,38.07
2133,35.946,36.246
2134,36.541,37.986
2135,37.632,38.041
2136,36.268,37.922
2137,36.246,36.408
2138,36.006,36.248
2139,36.294,37.86
2140,37.042,38.098
2141,36.157,37.878
2142,36.616,37.101
2143,36.67,38.141
2144,36.939,37.14
2145,38.058,38.186
2146,36.553,37.965
2147,38.418,38.096
2148,38.108,38.174
2149,36.94,37.158
2150,40.291,39.199
2151,36.549,38.08
2152,36.01,36.233
2153,36.158,37.62
2154,38.009,38.221
2155,37.067,38.197
2156,37.108,38.043
2157,36.885,38.102
2158,36.458,36.713
2159,37.826,37.806
2160,37.702,38.036
2161,37.755,38.133
2162,37.854,38.106
2163,37.689,38.02
2164,36.669,37.869
2165,36.054,36.017
2166,36.974,37.449
2167,39.657,38.521
2168,36.704,37.142
2169,37.267,37.718
2170,36.923,38.153
2171,36.476,36.595
2172,38.174,38.256
2173,38.663,38.273
2174,36.299,37.855
2175,36.432,36.659
2176,37.807,38.103
2177,35.914,36.072
2178,36.39,36.645
2179,36.041,36.309
2180,36.594,37.921
2181,37.648,38.161
2182,36.492,36.777
2183,38.286,38.076
2184,36.536,38.035
2185,37.282,38.092
2186,38.086,38.233
2187,36.539,38.05
2188,37.353,37.986
2189,36.627,37.882
2190,36.498,38.05
2191,37.216,38.477
2192,35.968,36.359
2193,36.41,38.002
2194,37.27,37.57
2195,36.029,36.114
2196,38.189,38.254
2197,40.221,38.791
2198,37.751,38.117
2199,37.196,38.086
2200,38.455,38.091
2201,38.206,38.256
2202,38.54,38.125
2203,38.446,38.094
2204,37.012,37.142
2205,36.851,37.261
2206,36.523,38.075
2207,38.06,38.156
2208,38.183,38.263
2209,36.762,37.236
2210,37.708,38.059
2211,40.19,38.698
2212,37.389,38.049
2213,37.161,38.035
2214,36.602,38.061
2215,38.576,38.118
2216,37.14,37.975
2217,36.791,37.303
2218,37.42,38.615
2219,36.611,38.041
2220,37.558,38.008
2221,37.26,38.085
2222,36.557,39.018
2223,38.358,38.294
2224,37.154,37.86
2225,36.03,38.026
2226,37.53,38.038
2227,36.89,37.365
2228,37.698,37.798
2229,40.413,38.559
2230,38.588,38.201
2231,38.629,38.137
2232,38.022,38.236
2233,36.328,36.95
2234,36.738,38.038
2235,37.77,38.08
2236,38.099,38.245
2237,38.056,37.861
2238,36.875,37.301
2239,36.28,36.417
2240,37.005,37.411
2241,37.269,37.598
2242,38.614,38.277
2243,36.953,37.471
2244,36.31,37.95
2245,36.418,36.557
2246,38.504,38.053
2247,36.824,38.103
2248,37.904,37.793
2249,38.23,37.981
2250,36.604,38.043
2251,40.19,39.196
2252,36.836,37.369
2253,38.527,38.118
2254,36.54,37.897
2255,36.244,37.105
2256,37.44,38.6
2257,38.18,38.017
2258,36.655,37.928
2259,38.45,38.122
2260,36.604,37.024
2261,37.674,37.844
2262,36.557,37.793
2263,36.553,37.79
2264,36.39,37.875
2265,36.991,38.092
2266,37.177,37.527
2267,37.487,37.976
2268,36.71,37.608
2269,41.0,39.318
2270,36.614,37.16
2271,37.412,37.653
2272,37.412,37.653
2273,36.556,38.021
2274,40.02,38.712
2275,36.927,37.149
2276,37.161,37.435
2277,38.547,38.158
2278,38.039,37.934
2279,38.385,38.088
2280,37.624,38.183
2281,37.884,37.788
2282,37.127,38.037
2283,36.739,38.046
2284,36.088,36.161
2285,36.9,37.259
2286,38.633,38.184
2287,36.968,38.304
2288,35.639,36.158
2289,36.447,37.925
2290,36.734,38.161
2291,36.305,37.877
2292,37.356,38.847
2293,37.545,37.922
2294,36.776,36.97
2295,36.676,38.06
2296,36.324,37.928
2297,36.668,36.904
2298,37.876,38.007
2299,37.918,38.083
2300,36.301,37.852
2301,37.452,37.986
2302,36.517,38.08
2303,38.301,38.298
2304,37.564,37.991
2305,36.023,36.122
2306,37.694,38.023
2307,37.768,38.085
2308,36.592,38.064
2309,36.654,37.186
2310,37.204,37.506
2311,37.815,38.096
2312,36.569,38.097
2313,36.325,37.696
2314,38.382,38.067
2315,37.611,37.989
2316,37.991,37.932
2317,36.442,38.05
2318,36.311,37.925
2319,36.57,36.935
2320,37.225,37.585
2321,38.328,38.073
2322,37.008,37.322
2323,36.258,37.86
2324,38.63,38.152
2325,37.333,37.583
2326,36.643,37.96
2327,36.48,38.172
2328,37.171,37.471
2329,36.609,37.913
2330,36.608,37.826
2331,37.232,38.077
2332,36.721,37.204
2333,41.971,41.837
2334,36.567,38.133
2335,36.956,37.406
2336,37.128,38.058
2337,37.499,37.991
2338,36.148,36.323
2339,38.601,38.079
2340,38.087,38.205
2341,36.565,37.955
2342,38.098,38.836
2343,37.491,38.073
2344,37.052,37.311
2345,36.301,37.876
2346,36.694,38.013
2347,36.308,37.876
2348,37.568,38.008
2349,38.208,38.079
2350,35.991,36.073
2351,37.771,37.858
2352,36.678,37.887
2353,38.086,37.917
2354,37.216,37.567
2355,37.306,38.12
2356,36.715,37.206
2357,38.715,38.193
2358,36.625,37.854
2359,36.354,37.928
2360,37.224,38.218
2361,36.267,37.984
2362,37.356,37.986
2363,38.438,38.004
2364,36.433,38.002
2365,36.353,38.229
2366,37.622,38.036
2367,38.069,38.239
2368,35.941,36.178
2369,38.511,38.125
2370,37.955,38.236
2371,38.692,38.192
2372,37.338,37.618
2373,36.41,36.729
2374,36.432,36.687
2375,37.004,37.288
2376,36.413,36.634
2377,36.334,36.451
2378,37.624,37.987
2379,36.067,36.205
2380,36.815,37.242
2381,35.856,36.324
2382,36.679,37.126
2383,36.696,38.126
2384,36.614,38.074
2385,36.771,37.24
2386,38.511,38.083
2387,37.733,38.076
2388,37.875,38.172
2389,38.045,37.99
2390,37.841,37.944
2391,36.872,37.179
2392,37.475,38.004
2393,36.643,37.894
2394,36.864,37.392
2395,35.902,36.376
2396,37.123,37.522
2397,38.243,38.102
2398,35.974,35.977
2399,37.244,38.053
2400,37.139,38.078
2401,36.506,36.872
2402,36.768,37.231
2403,37.651,38.193
2404,36.169,36.739
2405,37.804,38.131
2406,36.979,37.27
2407,36.338,37.937
2408,37.518,38.07
2409,37.609,37.946
2410,36.586,38.086
2411,37.364,37.969
2412,36.607,37.106
2413,37.752,38.062
2414,37.246,38.142
2415,37.157,37.784
2416,38.24,38.054
2417,36.609,37.736
2418,38.508,38.113
2419,36.075,36.303
2420,36.017,36.247
2421,37.238,37.567
2422,36.176,36.192
2423,36.35,37.841
2424,37.826,37.86
2425,36.969,38.02
2426,36.355,37.972
2427,37.923,38.168
2428,36.584,38.114
2429,38.434,38.086
2430,38.128,38.269
2431,35.865,37.074
2432,36.099,36.259
2433,37.464,37.659
2434,36.907,37.502
2435,38.202,38.203
2436,35.893,36.394
2437,38.02,37.964
2438,41.724,38.435
2439,36.622,38.091
2440,37.279,37.592
2441,37.158,37.504
2442,36.645,37.987
2443,38.231,38.236
2444,37.232,38.072
2445,37.041,37.508
2446,36.164,38.034
2447,36.56,38.102
2448,37.088,37.339
2449,39.435,38.272
2450,38.296,38.294
